Order_ID,Customer_ID,Product_ID,Order_Date,Sales
CA-2018-101805,SH-19975,FUR-FU-10000023,01/12/2018,70.68
CA-2018-101805,SH-19975,OFF-ST-10002756,01/12/2018,541.24
US-2015-105137,RB-19435,TEC-MA-10002694,10/10/2015,101.994
US-2015-105137,RB-19435,OFF-BI-10002429,10/10/2015,18.264
CA-2018-142489,TC-21295,OFF-BI-10003684,14/11/2018,21.99
US-2017-141264,CT-11995,OFF-SU-10003505,13/08/2017,185.376
US-2017-141264,CT-11995,OFF-AP-10002534,13/08/2017,58.924
CA-2018-126928,GZ-14470,TEC-MA-10004626,17/09/2018,480
CA-2018-126928,GZ-14470,OFF-ST-10000615,17/09/2018,34.05
US-2016-107944,AM-10360,OFF-PA-10000659,23/03/2016,192.72
US-2016-107944,AM-10360,TEC-AC-10000736,23/03/2016,239.97
CA-2017-135594,AH-10120,TEC-AC-10003038,30/06/2017,50.12
US-2018-115252,MY-18295,TEC-PH-10004071,20/10/2018,15.984
US-2018-115252,MY-18295,OFF-PA-10001667,20/10/2018,14.352
CA-2015-107398,BS-11590,OFF-BI-10001982,25/08/2015,6.528
CA-2015-107398,BS-11590,OFF-BI-10004141,25/08/2015,2.862
CA-2015-107398,BS-11590,OFF-BI-10002103,25/08/2015,20.856
CA-2015-169642,BB-10990,OFF-ST-10002574,27/07/2015,276.28
CA-2018-103968,ML-17755,FUR-FU-10003394,01/12/2018,629.64
CA-2017-147256,FC-14245,TEC-PH-10003072,17/10/2017,449.97
CA-2017-147256,FC-14245,OFF-AP-10003057,17/10/2017,1927.59
CA-2017-162159,CR-12625,FUR-CH-10001146,16/09/2017,121.78
CA-2016-111038,LC-16960,FUR-CH-10003973,01/12/2016,2676.672
CA-2015-124723,GZ-14470,FUR-TA-10001307,05/08/2015,489.23
CA-2017-167241,BD-11320,FUR-FU-10004071,15/08/2017,312.03
CA-2017-167241,BD-11320,OFF-ST-10001505,15/08/2017,17.94
CA-2017-167241,BD-11320,TEC-PH-10004614,15/08/2017,165.6
CA-2017-167241,BD-11320,OFF-PA-10004911,15/08/2017,37.52
CA-2016-163237,EM-14095,TEC-PH-10003601,07/08/2016,494.97
CA-2016-163237,EM-14095,OFF-LA-10004545,07/08/2016,25.06
CA-2017-150483,BP-11290,FUR-FU-10001379,31/05/2017,32.064
CA-2017-150483,BP-11290,OFF-PA-10001846,31/05/2017,18.496
CA-2017-150483,BP-11290,FUR-CH-10000422,31/05/2017,191.079
CA-2017-150483,BP-11290,OFF-PA-10004621,31/05/2017,10.368
US-2017-126431,SU-20665,OFF-LA-10001474,01/07/2017,30.53
US-2017-126431,SU-20665,TEC-AC-10001635,01/07/2017,30.84
US-2017-126431,SU-20665,OFF-PA-10001950,01/07/2017,75.06
CA-2017-139934,AY-10555,TEC-PH-10001552,18/12/2017,66.976
CA-2016-109603,EM-13825,OFF-PA-10003790,26/01/2016,182.72
CA-2018-160661,SA-20830,OFF-LA-10002475,28/10/2018,21.93
CA-2018-102610,CA-12265,TEC-AC-10000303,04/11/2018,95.976
CA-2018-102610,CA-12265,TEC-PH-10000127,04/11/2018,143.928
CA-2018-102610,CA-12265,OFF-BI-10004364,04/11/2018,3.564
CA-2018-102610,CA-12265,OFF-LA-10002195,04/11/2018,4.928
US-2017-144057,CV-12805,OFF-ST-10001490,09/05/2017,856.656
US-2017-144057,CV-12805,OFF-BI-10002852,09/05/2017,13.184
US-2017-144057,CV-12805,OFF-AP-10000390,09/05/2017,48.784
US-2017-144057,CV-12805,OFF-PA-10004327,09/05/2017,76.64
US-2017-144057,CV-12805,OFF-BI-10002353,09/05/2017,18.528
CA-2015-160276,AH-10690,FUR-FU-10003192,02/04/2015,177.68
CA-2015-132983,DS-13180,TEC-AC-10000736,28/04/2015,159.98
CA-2017-145709,AH-10690,TEC-PH-10003095,04/10/2017,52.68
CA-2017-145709,AH-10690,FUR-FU-10002885,04/10/2017,11.568
CA-2018-133928,ZC-21910,OFF-BI-10001525,11/06/2018,4.572
CA-2017-168032,DF-13135,TEC-PH-10004241,30/01/2017,1439.968
CA-2017-168032,DF-13135,OFF-BI-10000546,30/01/2017,1.728
CA-2017-168032,DF-13135,FUR-TA-10004256,30/01/2017,626.1
CA-2016-143616,SS-20140,OFF-AR-10002067,27/09/2016,99.2
US-2016-168704,FP-14320,FUR-TA-10000688,13/04/2016,609.98
US-2016-168704,FP-14320,FUR-TA-10002530,13/04/2016,211.372
US-2016-168704,FP-14320,TEC-PH-10001061,13/04/2016,239.976
CA-2018-143252,HE-14800,FUR-FU-10001057,18/12/2018,99.95
CA-2018-143252,HE-14800,TEC-AC-10002331,18/12/2018,29.34
CA-2017-102134,SP-20545,FUR-FU-10003724,14/03/2017,16.74
CA-2018-130036,BP-11185,OFF-PA-10000528,27/08/2018,12.672
CA-2018-130036,BP-11185,TEC-AC-10001908,27/08/2018,1119.888
CA-2016-134117,PG-18895,OFF-AR-10003903,17/12/2016,204.85
CA-2016-134117,PG-18895,TEC-PH-10004908,17/12/2016,135.984
CA-2016-134117,PG-18895,OFF-AR-10001940,17/12/2016,16.4
CA-2016-134117,PG-18895,OFF-BI-10002026,17/12/2016,92.96
CA-2015-130918,JP-15520,OFF-SU-10003936,22/08/2015,7.632
CA-2017-159023,NW-18400,OFF-BI-10002813,03/11/2017,4.158
CA-2017-159023,NW-18400,TEC-MA-10003337,03/11/2017,179.991
CA-2018-111717,SW-20245,FUR-CH-10001545,10/10/2018,239.358
CA-2015-154592,EH-14005,OFF-PA-10000062,07/12/2015,164.88
CA-2015-128622,SC-20260,OFF-SU-10001574,15/11/2015,10.95
CA-2018-148355,NC-18535,OFF-PA-10001972,24/12/2018,19.44
CA-2018-148355,NC-18535,OFF-BI-10000201,24/12/2018,12.3
CA-2015-132913,AS-10090,OFF-AP-10003278,24/12/2015,13.97
CA-2018-150910,JL-15130,FUR-TA-10002903,22/12/2018,934.956
CA-2018-150910,JL-15130,TEC-AC-10001013,22/12/2018,46.864
CA-2018-150910,JL-15130,OFF-ST-10000918,22/12/2018,26.16
CA-2018-150910,JL-15130,OFF-AR-10001419,22/12/2018,23.128
CA-2018-150910,JL-15130,OFF-AP-10003266,22/12/2018,59.24
CA-2015-156790,VG-21790,FUR-BO-10000468,08/08/2015,155.456
CA-2015-126480,HG-14965,OFF-PA-10004610,20/09/2015,8.56
CA-2018-105620,JH-15430,FUR-FU-10004963,25/12/2018,21
CA-2018-105620,JH-15430,TEC-MA-10004626,25/12/2018,120
CA-2018-150266,RO-19780,TEC-PH-10003437,25/11/2018,299.96
CA-2018-150266,RO-19780,OFF-AP-10002867,25/11/2018,67.84
CA-2018-150266,RO-19780,FUR-CH-10002126,25/11/2018,853.93
CA-2018-150266,RO-19780,OFF-AR-10001761,25/11/2018,18.688
CA-2017-157280,LW-17125,FUR-FU-10004665,05/11/2017,273.96
CA-2017-157280,LW-17125,TEC-AC-10000057,05/11/2017,89.97
CA-2017-157280,LW-17125,FUR-FU-10003806,05/11/2017,756.8
CA-2018-106691,CC-12370,OFF-BI-10000145,06/11/2018,1.248
CA-2017-134180,JP-16135,TEC-AC-10000892,03/11/2017,72
CA-2017-134180,JP-16135,FUR-CH-10004886,03/11/2017,470.155
CA-2015-166730,DD-13570,OFF-ST-10002554,30/12/2015,39.128
CA-2018-157469,ES-14080,OFF-AR-10001662,02/12/2018,19.728
CA-2018-157469,ES-14080,TEC-PH-10004531,02/12/2018,151.188
CA-2018-122308,MV-17485,FUR-CH-10000665,24/03/2018,271.764
US-2015-149034,RD-19900,TEC-AC-10003023,19/11/2015,47.496
CA-2018-159226,RL-19615,FUR-BO-10004709,25/04/2018,344.981
CA-2018-156622,JP-15460,OFF-PA-10000477,23/11/2018,36.288
CA-2018-156622,JP-15460,OFF-PA-10002923,23/11/2018,78.304
CA-2018-156622,JP-15460,FUR-TA-10003008,23/11/2018,127.785
CA-2018-156622,JP-15460,OFF-BI-10003707,23/11/2018,6.104
CA-2015-119529,DM-13345,OFF-BI-10000546,03/11/2015,5.76
CA-2016-150413,CS-11860,OFF-BI-10000404,19/10/2016,1.72
CA-2015-108182,DL-13315,OFF-BI-10001196,06/02/2015,8.952
CA-2017-110898,LC-16870,OFF-AP-10001626,06/03/2017,2.334
CA-2017-110898,LC-16870,OFF-BI-10004656,06/03/2017,1.728
CA-2017-110898,LC-16870,FUR-FU-10003773,06/03/2017,159.04
CA-2017-110898,LC-16870,FUR-TA-10000849,06/03/2017,145.98
CA-2016-123092,JG-15115,FUR-FU-10000222,03/12/2016,77.952
CA-2016-123092,JG-15115,OFF-BI-10001718,03/12/2016,95.97
CA-2016-123092,JG-15115,TEC-PH-10001700,03/12/2016,105.584
CA-2016-123092,JG-15115,OFF-AR-10004078,03/12/2016,9.344
US-2016-128587,HM-14860,FUR-FU-10003026,24/12/2016,9.68
US-2016-128587,HM-14860,TEC-CO-10003763,24/12/2016,4899.93
US-2018-139577,TN-21040,TEC-AC-10004708,01/10/2018,104.75
CA-2018-159100,VP-21760,TEC-AC-10003499,16/10/2018,18.528
CA-2018-159100,VP-21760,FUR-TA-10001950,16/10/2018,1875.258
CA-2015-109043,CS-12355,OFF-PA-10000312,15/08/2015,91.36
CA-2015-109043,CS-12355,OFF-AP-10004708,15/08/2015,152.24
US-2018-116491,PG-18820,TEC-PH-10004531,11/11/2018,35.184
CA-2018-122763,HG-14845,OFF-PA-10000474,20/03/2018,56.704
CA-2018-122763,HG-14845,OFF-PA-10002377,20/03/2018,274.064
CA-2018-137785,MH-18115,FUR-CH-10001482,13/05/2018,458.43
CA-2015-133389,TB-21280,OFF-BI-10001553,22/06/2015,8.226
CA-2015-103807,EM-13825,TEC-AC-10000199,02/12/2015,5.95
CA-2015-103807,EM-13825,OFF-PA-10002195,02/12/2015,15.24
CA-2016-102855,JF-15415,TEC-AC-10001767,05/04/2016,239.94
CA-2016-102855,JF-15415,OFF-AR-10002467,05/04/2016,23.84
CA-2018-107825,NB-18655,OFF-ST-10001321,18/11/2018,92.52
CA-2018-107825,NB-18655,OFF-ST-10000777,18/11/2018,37.76
CA-2018-107825,NB-18655,OFF-LA-10003720,18/11/2018,7.38
CA-2018-107825,NB-18655,FUR-FU-10000206,18/11/2018,5.82
CA-2018-106047,CS-11860,OFF-PA-10000791,12/07/2018,3.816
CA-2018-127803,ND-18460,OFF-BI-10001787,19/05/2018,26.16
CA-2016-137071,ED-13885,TEC-AC-10004353,20/12/2016,100.8
CA-2017-121447,EA-14035,FUR-FU-10001861,21/02/2017,135.8
CA-2018-143084,BP-11050,OFF-AR-10002766,18/03/2018,13.9
CA-2018-143084,BP-11050,OFF-EN-10003072,18/03/2018,19.4
CA-2017-131639,NS-18640,OFF-BI-10001636,17/12/2017,13.488
CA-2017-131639,NS-18640,OFF-BI-10000948,17/12/2017,11.416
CA-2017-161361,MV-17485,OFF-PA-10001838,26/03/2017,17.64
CA-2017-161361,MV-17485,OFF-BI-10002215,26/03/2017,17.04
CA-2015-100706,LE-16810,TEC-AC-10001314,16/12/2015,99.98
CA-2015-100706,LE-16810,FUR-FU-10002268,16/12/2015,29.46
CA-2016-129525,VP-21760,OFF-BI-10002133,15/11/2016,166.92
US-2017-141880,TC-21475,FUR-FU-10001979,22/08/2017,98.328
CA-2016-165799,SG-20470,FUR-CH-10001482,29/06/2016,117.882
CA-2017-102127,VP-21760,TEC-AC-10002018,26/06/2017,20.97
CA-2017-102127,VP-21760,TEC-AC-10000397,26/06/2017,139.96
CA-2017-102127,VP-21760,FUR-FU-10003976,26/06/2017,37.74
US-2017-152415,PO-18865,FUR-FU-10002597,17/09/2017,14.82
US-2017-152415,PO-18865,FUR-FU-10004864,17/09/2017,191.82
CA-2015-138198,JL-15130,OFF-BI-10002103,18/07/2015,13.904
CA-2018-128041,RW-19540,OFF-AP-10001005,01/09/2018,314.6
CA-2018-128041,RW-19540,FUR-TA-10002607,01/09/2018,283.56
CA-2018-105823,RB-19465,FUR-CH-10000454,22/06/2018,487.96
CA-2015-152268,SC-20095,OFF-BI-10001359,02/09/2015,1793.98
CA-2016-148873,EM-13960,OFF-BI-10003196,01/10/2016,2.992
CA-2016-148873,EM-13960,TEC-AC-10003657,01/10/2016,108.768
CA-2016-166492,RP-19390,OFF-PA-10002262,07/04/2016,25.92
CA-2016-166492,RP-19390,OFF-ST-10002214,07/04/2016,22.58
CA-2018-157420,HZ-14950,TEC-PH-10003555,21/11/2018,55.176
CA-2017-117121,AB-10105,OFF-BI-10000545,17/12/2017,9892.74
CA-2015-138177,ND-18460,FUR-TA-10004607,19/09/2015,73.915
CA-2015-114335,XP-21865,FUR-FU-10000277,28/09/2015,337.088
CA-2016-168760,MM-18280,OFF-AP-10004532,22/09/2016,61.44
CA-2017-168830,ML-17395,TEC-AC-10003911,07/11/2017,479.97
CA-2018-137463,KM-16225,OFF-BI-10003196,16/12/2018,5.984
CA-2018-137463,KM-16225,TEC-AC-10000358,16/12/2018,189.95
CA-2018-137463,KM-16225,TEC-AC-10000057,16/12/2018,149.95
CA-2018-137463,KM-16225,OFF-AR-10001988,16/12/2018,29.95
CA-2018-137463,KM-16225,OFF-LA-10003498,16/12/2018,44.4
CA-2015-124513,SL-20155,OFF-AR-10002956,21/09/2015,66.03
CA-2016-165554,AJ-10780,OFF-PA-10003724,18/05/2016,10.86
CA-2015-141838,DK-12835,OFF-AR-10004272,26/03/2015,3.36
CA-2015-141838,DK-12835,OFF-BI-10003291,26/03/2015,27.936
CA-2015-141838,DK-12835,TEC-PH-10004100,26/03/2015,28.784
CA-2018-117009,BK-11260,OFF-SU-10001218,22/09/2018,21.96
CA-2016-128993,CC-12670,TEC-AC-10004209,12/09/2016,21.98
CA-2016-160227,ED-13885,FUR-CH-10002073,02/11/2016,2621.322
CA-2016-149097,SV-20785,FUR-FU-10003424,20/10/2016,74.76
CA-2016-149097,SV-20785,FUR-TA-10001086,20/10/2016,364.776
CA-2017-132304,AR-10825,FUR-TA-10004619,14/06/2017,1115.17
CA-2016-136420,CS-12250,OFF-BI-10002854,20/11/2016,89.696
CA-2016-136420,CS-12250,OFF-LA-10002762,20/11/2016,50.12
CA-2017-101623,RR-19525,OFF-FA-10003495,28/02/2017,36.48
US-2015-151015,BD-11500,OFF-PA-10002581,14/10/2015,322.192
US-2015-151015,BD-11500,OFF-BI-10000343,14/10/2015,2.946
US-2015-151015,BD-11500,OFF-PA-10001184,14/10/2015,19.136
CA-2018-152968,BM-11785,TEC-AC-10000521,26/05/2018,23.08
CA-2017-150077,MS-17365,TEC-PH-10002890,04/02/2017,90.48
CA-2017-106278,BM-11140,FUR-CH-10003061,02/09/2017,215.976
CA-2017-106278,BM-11140,OFF-EN-10003567,02/09/2017,65.94
CA-2018-147550,KE-16420,FUR-FU-10001918,04/12/2018,11.352
CA-2016-136105,SZ-20035,OFF-ST-10002444,12/06/2016,24.56
CA-2017-142524,MB-18085,OFF-EN-10003286,04/09/2017,16.56
CA-2017-142524,MB-18085,TEC-AC-10000109,04/09/2017,279.95
CA-2015-136336,DB-13555,OFF-ST-10002574,21/04/2015,828.84
US-2016-136259,CB-12415,OFF-BI-10000773,05/11/2016,7.218
US-2016-136259,CB-12415,OFF-SU-10004661,05/11/2016,27.2
US-2015-124625,SP-20650,TEC-AC-10003280,03/11/2015,89.97
CA-2017-108105,GW-14605,FUR-FU-10003773,16/02/2017,318.08
CA-2017-108105,GW-14605,OFF-BI-10002412,16/02/2017,5.8
CA-2018-166898,KH-16630,TEC-PH-10002564,11/09/2018,143.952
CA-2018-166898,KH-16630,OFF-PA-10002262,11/09/2018,19.44
CA-2018-169005,BG-11035,OFF-AR-10000246,02/11/2018,5.56
CA-2016-104038,LO-17170,OFF-ST-10002554,06/02/2016,146.73
CA-2016-104038,LO-17170,OFF-PA-10002751,06/02/2016,29.9
CA-2017-126102,DV-13465,OFF-BI-10004318,10/09/2017,276.784
CA-2017-143406,LR-17035,OFF-AP-10001564,26/09/2017,93.032
CA-2017-143406,LR-17035,FUR-CH-10000513,26/09/2017,454.965
CA-2016-150308,RR-19525,TEC-PH-10001433,15/12/2016,246.168
CA-2017-131093,TS-21610,OFF-ST-10002790,17/09/2017,295.4
US-2018-148831,AH-10210,OFF-ST-10002974,13/10/2018,348.56
CA-2016-162950,DW-13585,OFF-PA-10003177,28/06/2016,15.552
CA-2016-162950,DW-13585,FUR-BO-10001918,28/06/2016,482.94
US-2016-132836,AJ-10945,TEC-PH-10001299,01/06/2016,299.98
US-2016-132836,AJ-10945,OFF-BI-10004224,01/06/2016,403.68
US-2016-132836,AJ-10945,TEC-PH-10001300,01/06/2016,41.9
US-2016-132836,AJ-10945,OFF-LA-10004178,01/06/2016,28.91
US-2015-158365,SV-20785,OFF-PA-10000289,12/04/2015,32.4
CA-2018-152933,MG-17650,TEC-PH-10002085,12/10/2018,369.544
CA-2018-152933,MG-17650,OFF-PA-10001934,12/10/2018,10.368
CA-2018-152933,MG-17650,TEC-AC-10003033,12/10/2018,791.88
CA-2016-163181,AB-10105,OFF-AR-10001683,07/11/2016,23.64
CA-2016-163181,AB-10105,OFF-ST-10001713,07/11/2016,84.784
CA-2016-163181,AB-10105,FUR-FU-10000193,07/11/2016,64.96
CA-2016-163181,AB-10105,OFF-BI-10000474,07/11/2016,32.06
CA-2016-163181,AB-10105,OFF-ST-10000129,07/11/2016,177.648
CA-2016-163181,AB-10105,TEC-MA-10001016,07/11/2016,287.91
CA-2016-132941,MM-18280,OFF-SU-10002557,25/05/2016,22.368
CA-2016-132941,MM-18280,OFF-PA-10002160,25/05/2016,32.368
CA-2016-132941,MM-18280,TEC-AC-10003095,25/05/2016,207.984
CA-2015-132010,MA-17995,OFF-EN-10003160,13/10/2015,36.4
CA-2015-132010,MA-17995,TEC-AC-10001542,13/10/2015,22.96
CA-2015-132010,MA-17995,OFF-ST-10003641,13/10/2015,315.2
CA-2015-132010,MA-17995,OFF-BI-10002432,13/10/2015,15.18
CA-2017-135461,EB-13975,TEC-PH-10004094,07/02/2017,623.96
CA-2018-153045,NS-18505,TEC-PH-10001817,19/01/2018,429.6
CA-2018-153045,NS-18505,FUR-FU-10002759,19/01/2018,31.968
CA-2018-153045,NS-18505,FUR-CH-10000309,19/01/2018,887.271
CA-2018-153045,NS-18505,OFF-PA-10003673,19/01/2018,21.696
US-2017-155971,RB-19795,OFF-LA-10000452,06/06/2017,22.05
US-2017-155971,RB-19795,OFF-PA-10000210,06/06/2017,99.9
CA-2018-122007,JK-15325,OFF-AP-10000358,18/03/2018,90.86
CA-2018-162250,PR-18880,OFF-PA-10002137,24/11/2018,7.78
US-2017-158288,EH-13945,OFF-BI-10003364,26/11/2017,78.759
CA-2017-128916,MA-17560,FUR-FU-10001940,18/08/2017,9.552
CA-2017-128916,MA-17560,FUR-FU-10000320,18/08/2017,5.344
CA-2016-157028,MA-17995,OFF-AR-10004441,28/11/2016,8.28
CA-2018-112473,JL-15505,OFF-ST-10002182,25/05/2018,50.136
US-2018-147655,AS-10045,OFF-BI-10002931,04/09/2018,88.074
CA-2017-130911,DC-12850,FUR-BO-10004357,24/03/2017,301.47
CA-2017-130911,DC-12850,OFF-AR-10000475,24/03/2017,18.656
CA-2018-100055,MD-17860,FUR-FU-10001473,28/05/2018,27.46
CA-2018-100055,MD-17860,OFF-AP-10001469,28/05/2018,125.13
CA-2016-157805,RH-19510,TEC-PH-10004447,31/08/2016,555.96
CA-2017-124254,TB-21175,OFF-ST-10001469,12/04/2017,129.552
CA-2017-124254,TB-21175,OFF-ST-10000060,12/04/2017,51.984
CA-2017-124254,TB-21175,OFF-PA-10000807,12/04/2017,10.272
CA-2015-123400,EB-13930,OFF-BI-10000666,02/02/2015,18.336
CA-2015-123400,EB-13930,TEC-PH-10002890,02/02/2015,180.96
CA-2015-106971,BM-11785,TEC-AC-10000844,02/09/2015,475.944
CA-2018-123029,BT-11530,TEC-AC-10002402,30/09/2018,159.98
CA-2017-139409,FW-14395,TEC-PH-10003988,05/09/2017,43.6
US-2018-166688,RD-19480,OFF-BI-10004040,20/05/2018,8.288
US-2018-166688,RD-19480,TEC-PH-10004094,20/05/2018,1123.128
US-2018-166688,RD-19480,OFF-AP-10000358,20/05/2018,64.9
CA-2016-126970,TP-21130,OFF-BI-10000138,20/09/2016,2.808
US-2017-165505,CB-12535,TEC-AC-10002926,23/01/2017,99.98
US-2017-165505,CB-12535,OFF-AR-10003477,23/01/2017,8.04
US-2017-165505,CB-12535,OFF-ST-10001526,23/01/2017,1564.29
US-2015-157070,QJ-19255,OFF-BI-10001765,01/06/2015,138.56
US-2015-157070,QJ-19255,OFF-AP-10004859,01/06/2015,65.52
US-2016-106873,KM-16720,OFF-AR-10003179,24/09/2016,14.576
US-2016-106873,KM-16720,TEC-AC-10002345,24/09/2016,23.2
US-2016-106873,KM-16720,OFF-AR-10001246,24/09/2016,16.464
CA-2017-132990,KM-16660,FUR-FU-10004864,01/08/2017,19.312
CA-2015-102645,IM-15055,OFF-PA-10001804,23/01/2015,40.08
CA-2015-134215,ML-17395,OFF-AP-10001271,04/08/2015,101.96
CA-2015-134215,ML-17395,OFF-PA-10004353,04/08/2015,259.74
CA-2015-134215,ML-17395,TEC-AC-10002473,04/08/2015,255.42
CA-2017-118934,GH-14410,OFF-BI-10003314,09/08/2017,4.338
CA-2017-118934,GH-14410,OFF-BI-10004465,09/08/2017,11.88
CA-2017-160108,AG-10900,FUR-BO-10003450,08/12/2017,405.86
CA-2017-160108,AG-10900,FUR-CH-10002335,08/12/2017,680.01
CA-2016-164007,MG-17695,TEC-AC-10003433,08/06/2016,2.376
CA-2016-164007,MG-17695,OFF-AP-10003849,08/06/2016,143.128
CA-2017-100300,MJ-17740,TEC-MA-10000984,24/06/2017,4476.8
CA-2017-100300,MJ-17740,OFF-PA-10000418,24/06/2017,104.85
CA-2017-100300,MJ-17740,OFF-AP-10001242,24/06/2017,241.44
CA-2017-140571,SJ-20125,OFF-PA-10001954,15/03/2017,319.76
CA-2017-140571,SJ-20125,OFF-PA-10001954,15/03/2017,45.68
US-2017-155768,LB-16795,FUR-FU-10000448,01/12/2017,31.96
US-2017-155768,LB-16795,OFF-PA-10001357,01/12/2017,47.9
US-2017-155768,LB-16795,OFF-ST-10002292,01/12/2017,1112.94
US-2017-155768,LB-16795,OFF-EN-10001219,01/12/2017,22.92
CA-2018-119424,SB-20185,TEC-PH-10002564,12/06/2018,71.976
CA-2018-119424,SB-20185,OFF-PA-10001639,12/06/2018,19.44
CA-2017-118178,CC-12610,OFF-BI-10001153,19/03/2017,31.086
CA-2017-166618,DP-13000,TEC-PH-10003356,14/11/2017,13.98
CA-2017-166618,DP-13000,OFF-AR-10001725,14/11/2017,23.65
CA-2018-156776,JL-15505,TEC-PH-10002415,07/08/2018,707.88
CA-2018-156776,JL-15505,OFF-BI-10003355,07/08/2018,11.952
CA-2018-156776,JL-15505,OFF-BI-10000216,07/08/2018,31.128
CA-2018-156776,JL-15505,TEC-AC-10004803,07/08/2018,55.76
CA-2018-156776,JL-15505,OFF-PA-10001970,07/08/2018,24.56
CA-2018-156776,JL-15505,FUR-FU-10004848,07/08/2018,51.75
CA-2018-156776,JL-15505,FUR-CH-10002317,07/08/2018,207.184
CA-2018-156776,JL-15505,OFF-AP-10002534,07/08/2018,1473.1
US-2016-130512,SM-20320,OFF-SU-10001935,21/08/2016,3.488
US-2016-130512,SM-20320,TEC-AC-10000290,21/08/2016,21.728
US-2016-130512,SM-20320,OFF-ST-10002574,21/08/2016,663.072
US-2016-130512,SM-20320,OFF-BI-10004519,21/08/2016,99.588
US-2016-130512,SM-20320,OFF-PA-10003625,21/08/2016,49.568
CA-2016-141810,BB-10990,OFF-BI-10001524,02/11/2016,29.372
CA-2016-141810,BB-10990,TEC-PH-10002200,02/11/2016,344.704
CA-2015-146843,PB-19150,OFF-SU-10001664,30/11/2015,47.992
CA-2015-146843,PB-19150,TEC-AC-10002550,30/11/2015,102.24
CA-2015-103310,GM-14680,OFF-PA-10004353,10/05/2015,39.96
CA-2015-103310,GM-14680,TEC-PH-10001817,10/05/2015,1432
CA-2015-103310,GM-14680,OFF-SU-10004737,10/05/2015,41.04
CA-2015-103310,GM-14680,FUR-CH-10002320,10/05/2015,256.784
CA-2017-152688,NR-18550,FUR-BO-10001337,17/10/2017,120.98
CA-2017-152688,NR-18550,OFF-BI-10004584,17/10/2017,315.98
CA-2017-153836,EH-13765,OFF-BI-10004817,30/10/2017,28.752
CA-2017-153836,EH-13765,OFF-AR-10004602,30/10/2017,114.95
CA-2017-104689,FH-14365,OFF-AR-10001149,01/12/2017,23.04
CA-2017-146423,BT-11680,OFF-AR-10004817,21/04/2017,15.48
CA-2017-146423,BT-11680,OFF-PA-10003797,21/04/2017,51.84
CA-2018-140781,AB-10105,TEC-AC-10000682,03/08/2018,39.816
CA-2018-141747,SC-20230,OFF-ST-10003996,03/08/2018,16.06
CA-2018-142776,RS-19870,OFF-EN-10003160,11/12/2018,7.28
CA-2018-142776,RS-19870,OFF-BI-10002012,11/12/2018,5.4
CA-2016-167479,AI-10855,OFF-PA-10002105,14/03/2016,19.44
CA-2015-144071,DJ-13420,FUR-FU-10000397,08/12/2015,39.88
CA-2015-144071,DJ-13420,FUR-FU-10000758,08/12/2015,79.44
US-2018-120908,BF-10975,OFF-LA-10004677,30/09/2018,20.664
CA-2017-152646,TH-21235,OFF-PA-10004451,21/11/2017,32.4
CA-2018-103765,JG-15310,OFF-AP-10002311,24/11/2018,13.762
US-2018-118157,AW-10930,OFF-EN-10004459,14/11/2018,15.28
US-2016-164238,JW-15955,OFF-ST-10002352,16/08/2016,44.688
US-2016-164238,JW-15955,FUR-BO-10000780,16/08/2016,301.47
CA-2018-103212,MH-18025,OFF-LA-10000248,13/10/2018,11.07
CA-2018-103212,MH-18025,FUR-TA-10003473,13/10/2018,1504.52
CA-2018-103212,MH-18025,OFF-PA-10004355,13/10/2018,25.92
CA-2018-121160,FM-14290,OFF-BI-10001308,04/11/2018,7.536
CA-2018-121160,FM-14290,OFF-BI-10003094,04/11/2018,1.408
CA-2018-121160,FM-14290,OFF-BI-10004040,04/11/2018,4.144
CA-2018-121160,FM-14290,OFF-ST-10002485,04/11/2018,52.752
CA-2018-140515,GZ-14545,OFF-AP-10001205,19/03/2018,381.36
CA-2015-153619,TC-21535,OFF-AR-10001868,03/11/2015,6.72
CA-2018-133718,TB-21520,OFF-BI-10003429,23/07/2018,15.192
CA-2018-133718,TB-21520,OFF-PA-10002689,23/07/2018,58.32
CA-2015-148383,RP-19390,OFF-BI-10003650,27/12/2015,946.764
CA-2017-126732,LR-16915,FUR-FU-10001889,02/09/2017,94.68
CA-2017-126732,LR-16915,OFF-ST-10000321,02/09/2017,23.67
CA-2017-126732,LR-16915,TEC-PH-10001530,02/09/2017,1091.168
CA-2017-126732,LR-16915,OFF-AR-10004752,02/09/2017,18.69
CA-2017-126732,LR-16915,FUR-TA-10001539,02/09/2017,568.728
CA-2017-126732,LR-16915,OFF-BI-10001553,02/09/2017,7.312
CA-2018-138156,MM-17260,FUR-FU-10003601,11/02/2018,147.568
CA-2018-110310,NB-18655,OFF-PA-10001685,27/10/2018,56.784
CA-2018-110310,NB-18655,OFF-BI-10001097,27/10/2018,5.607
CA-2018-110310,NB-18655,OFF-AR-10001662,27/10/2018,6.576
CA-2015-113271,DS-13030,OFF-BI-10002609,09/07/2015,14.304
CA-2015-113271,DS-13030,FUR-BO-10004218,09/07/2015,119.833
CA-2015-113271,DS-13030,OFF-AR-10003251,09/07/2015,5.56
CA-2015-113271,DS-13030,OFF-PA-10002365,09/07/2015,32.4
CA-2018-130106,VF-21715,OFF-AR-10003651,22/05/2018,9.84
CA-2018-130106,VF-21715,OFF-AR-10003732,22/05/2018,2.78
